ARA Level,Atlas Name,Atlas Version,Case Name,Channel Number,Connection Lens Version,Injection Site,Overlap Format,Project Name,Secondary Injection Site,Seconday Injection Site,Slide Number,Threshold Adjusted,Tracer,(HEMISPHERE:R:G:B),ATLAS ONLY,OVERLAP,REGION
019,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_11,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(l:84:191:145),181757,0,AON_l
019,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_11,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(l:130:199:172),1711626,1,MOB_gr
019,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_11,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(l:130:199:173),300095,0,MOB_mi
019,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_11,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(l:130:199:174),1673219,0,MOB_gl
019,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_11,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(l:130:199:175),1600183,0,MOB_opl
019,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_11,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(l:130:199:176),365815,0,MOB_ipl
019,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_11,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(l:154:210:189),78428,0,border9
019,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_11,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(l:157:240:207),226302,0,AOB_gr
019,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_11,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(l:157:240:208),190419,0,AOB_mi
019,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_11,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(l:157:240:209),273252,0,AOB_gl
019,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_11,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(l:157:240:210),132682,0,AOB
019,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_11,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(l:170:170:170),93192,0,rc/sez
019,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_11,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(l:191:218:227),180,0,BORDER0
019,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_11,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(l:204:204:204),463716,0,onl
019,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_11,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(l:204:204:205),497285,0,aco/lotd
019,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_11,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(l:255:255:255),73216120,0,BORDER6
019,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_11,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(r:84:191:145),181757,0,AON_l
019,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_11,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(r:130:199:172),1711627,0,MOB_gr
019,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_11,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(r:130:199:173),300095,0,MOB_mi
019,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_11,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(r:130:199:174),1673219,0,MOB_gl
019,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_11,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(r:130:199:175),1600179,4,MOB_opl
019,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_11,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(r:130:199:176),365815,0,MOB_ipl
019,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_11,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(r:154:210:189),78428,0,border9
019,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_11,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(r:157:240:207),226302,0,AOB_gr
019,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_11,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(r:157:240:208),190419,0,AOB_mi
019,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_11,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(r:157:240:209),273252,0,AOB_gl
019,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_11,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(r:157:240:210),132682,0,AOB
019,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_11,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(r:170:170:170),93192,0,rc/sez
019,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_11,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(r:191:218:227),180,0,BORDER0
019,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_11,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(r:204:204:204),463716,0,onl
019,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_11,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(r:204:204:205),497285,0,aco/lotd
019,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_11,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(r:255:255:255),73216120,0,BORDER6
023,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_12,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(l:38:143:68),703181,0,FRP_2/3
023,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_12,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(l:38:143:69),2330847,0,FRP_1
023,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_12,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(l:84:191:143),341813,0,AON
023,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_12,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(l:84:191:144),492489,0,AON_e
023,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_12,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(l:84:191:145),610141,0,AON_l
023,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_12,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(l:130:199:171),197057,0,MOB
023,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_12,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(l:130:199:172),967766,0,MOB_gr
023,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_12,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(l:130:199:173),172392,0,MOB_mi
023,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_12,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(l:130:199:174),745463,0,MOB_gl
023,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_12,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(l:130:199:175),974477,0,MOB_opl
023,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_12,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(l:130:199:176),151948,0,MOB_ipl
023,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_12,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(l:157:240:207),44666,0,AOB_gr
023,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_12,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(l:157:240:208),132118,0,AOB_mi
023,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_12,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(l:157:240:209),118346,0,AOB_gl
023,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_12,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(l:157:240:210),85886,0,AOB
023,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_12,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(l:170:170:170),64030,0,rc/sez
023,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_12,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(l:176:255:184),68532,0,BORDER1
023,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_12,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(l:204:204:204),239076,0,onl
023,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_12,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(l:204:204:206),453431,0,lot
023,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_12,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(l:204:204:207),164267,0,aco
023,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_12,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(l:204:204:208),56968,0,von
023,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_12,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(l:255:255:255),71889378,0,BORDER6
023,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_12,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(r:38:143:68),703181,0,FRP_2/3
023,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_12,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(r:38:143:69),2330847,0,FRP_1
023,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_12,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(r:84:191:143),341813,0,AON
023,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_12,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(r:84:191:144),492489,0,AON_e
023,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_12,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(r:84:191:145),610141,0,AON_l
023,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_12,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(r:130:199:171),197057,0,MOB
023,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_12,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(r:130:199:172),967766,0,MOB_gr
023,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_12,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(r:130:199:173),172392,0,MOB_mi
023,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_12,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(r:130:199:174),745463,0,MOB_gl
023,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_12,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(r:130:199:175),974477,0,MOB_opl
023,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_12,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(r:130:199:176),151948,0,MOB_ipl
023,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_12,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(r:157:240:207),44666,0,AOB_gr
023,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_12,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(r:157:240:208),132118,0,AOB_mi
023,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_12,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(r:157:240:209),118346,0,AOB_gl
023,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_12,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(r:157:240:210),85886,0,AOB
023,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_12,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(r:170:170:170),64030,0,rc/sez
023,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_12,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(r:176:255:184),68532,0,BORDER1
023,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_12,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(r:204:204:204),239076,0,onl
023,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_12,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(r:204:204:206),453431,0,lot
023,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_12,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(r:204:204:207),164267,0,aco
023,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_12,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(r:204:204:208),56968,0,von
023,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_12,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(r:255:255:255),71889378,0,BORDER6
025,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_13,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(l:31:156:88),1023911,0,MOs_5
025,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_13,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(l:31:156:89),1206635,0,MOs_2/3
025,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_13,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(l:31:156:90),1277539,0,MOs_1
025,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_13,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(l:33:152:101),446778,0,AId_2/3
025,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_13,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(l:33:152:102),416220,0,AId_1
025,ARA,1,SW180606-05A,2,2.5.3,MOp_5(SW180606-05A),Region,SW180606-05A,None,None,1_13,False,AAV8-hSyn-FLEX-TVA-P2A-GFP-2A-oG,(l:36:136:92),125939,0,ORBm_5
