ARA Level,Atlas Name,Atlas Version,Case Name,Channel Number,Connection Lens Version,Injection Site,Overlap Format,Project Name,Secondary Injection Site,Seconday Injection Site,Slide Number,Threshold Adjusted,Tracer,(HEMISPHERE:R:G:B),ATLAS ONLY,OVERLAP,REGION
011,ARA,1,SW181219-02A,3,2.5.3,MOp_5(SW181219-02A),Region,SW181219-02A,None,None,1_06,False,EnvA-RB-mCherry,(l:130:199:172),1941583,0,MOB_gr
011,ARA,1,SW181219-02A,3,2.5.3,MOp_5(SW181219-02A),Region,SW181219-02A,None,None,1_06,False,EnvA-RB-mCherry,(l:130:199:173),406153,0,MOB_mi
011,ARA,1,SW181219-02A,3,2.5.3,MOp_5(SW181219-02A),Region,SW181219-02A,None,None,1_06,False,EnvA-RB-mCherry,(l:130:199:174),2279742,0,MOB_gl
011,ARA,1,SW181219-02A,3,2.5.3,MOp_5(SW181219-02A),Region,SW181219-02A,None,None,1_06,False,EnvA-RB-mCherry,(l:130:199:175),1967536,0,MOB_opl
011,ARA,1,SW181219-02A,3,2.5.3,MOp_5(SW181219-02A),Region,SW181219-02A,None,None,1_06,False,EnvA-RB-mCherry,(l:130:199:176),455827,0,MOB_ipl
011,ARA,1,SW181219-02A,3,2.5.3,MOp_5(SW181219-02A),Region,SW181219-02A,None,None,1_06,False,EnvA-RB-mCherry,(l:154:210:189),3648,0,border9
011,ARA,1,SW181219-02A,3,2.5.3,MOp_5(SW181219-02A),Region,SW181219-02A,None,None,1_06,False,EnvA-RB-mCherry,(l:170:170:170),56041,0,rc/sez
011,ARA,1,SW181219-02A,3,2.5.3,MOp_5(SW181219-02A),Region,SW181219-02A,None,None,1_06,False,EnvA-RB-mCherry,(l:191:218:227),3,0,BORDER0
011,ARA,1,SW181219-02A,3,2.5.3,MOp_5(SW181219-02A),Region,SW181219-02A,None,None,1_06,False,EnvA-RB-mCherry,(l:204:204:204),1698897,0,onl
011,ARA,1,SW181219-02A,3,2.5.3,MOp_5(SW181219-02A),Region,SW181219-02A,None,None,1_06,False,EnvA-RB-mCherry,(l:204:204:205),202520,0,aco/lotd
011,ARA,1,SW181219-02A,3,2.5.3,MOp_5(SW181219-02A),Region,SW181219-02A,None,None,1_06,False,EnvA-RB-mCherry,(l:255:255:255),71992322,0,BORDER6
011,ARA,1,SW181219-02A,3,2.5.3,MOp_5(SW181219-02A),Region,SW181219-02A,None,None,1_06,False,EnvA-RB-mCherry,(r:130:199:172),1941583,0,MOB_gr
011,ARA,1,SW181219-02A,3,2.5.3,MOp_5(SW181219-02A),Region,SW181219-02A,None,None,1_06,False,EnvA-RB-mCherry,(r:130:199:173),406153,0,MOB_mi
011,ARA,1,SW181219-02A,3,2.5.3,MOp_5(SW181219-02A),Region,SW181219-02A,None,None,1_06,False,EnvA-RB-mCherry,(r:130:199:174),2279742,0,MOB_gl
011,ARA,1,SW181219-02A,3,2.5.3,MOp_5(SW181219-02A),Region,SW181219-02A,None,None,1_06,False,EnvA-RB-mCherry,(r:130:199:175),1967536,0,MOB_opl
011,ARA,1,SW181219-02A,3,2.5.3,MOp_5(SW181219-02A),Region,SW181219-02A,None,None,1_06,False,EnvA-RB-mCherry,(r:130:199:176),455827,0,MOB_ipl
011,ARA,1,SW181219-02A,3,2.5.3,MOp_5(SW181219-02A),Region,SW181219-02A,None,None,1_06,False,EnvA-RB-mCherry,(r:154:210:189),3648,0,border9
011,ARA,1,SW181219-02A,3,2.5.3,MOp_5(SW181219-02A),Region,SW181219-02A,None,None,1_06,False,EnvA-RB-mCherry,(r:170:170:170),56041,0,rc/sez
011,ARA,1,SW181219-02A,3,2.5.3,MOp_5(SW181219-02A),Region,SW181219-02A,None,None,1_06,False,EnvA-RB-mCherry,(r:191:218:227),3,0,BORDER0
011,ARA,1,SW181219-02A,3,2.5.3,MOp_5(SW181219-02A),Region,SW181219-02A,None,None,1_06,False,EnvA-RB-mCherry,(r:204:204:204),1698897,0,onl
011,ARA,1,SW181219-02A,3,2.5.3,MOp_5(SW181219-02A),Region,SW181219-02A,None,None,1_06,False,EnvA-RB-mCherry,(r:204:204:205),202520,0,aco/lotd
011,ARA,1,SW181219-02A,3,2.5.3,MOp_5(SW181219-02A),Region,SW181219-02A,None,None,1_06,False,EnvA-RB-mCherry,(r:255:255:255),71992322,0,BORDER6
013,ARA,1,SW181219-02A,3,2.5.3,MOp_5(SW181219-02A),Region,SW181219-02A,None,None,1_07,False,EnvA-RB-mCherry,(l:130:199:172),2157366,0,MOB_gr
