ARA Level,Atlas Name,Atlas Version,Case Name,Channel Number,Connection Lens Version,Injection Site,Overlap Format,Project Name,Secondary Injection Site,Seconday Injection Site,Slide Number,Threshold Adjusted,Tracer,(HEMISPHERE:R:G:B),ATLAS ONLY,OVERLAP,REGION
017,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_09,False,EnvA-RB-RVdG-4mCherry,(l:204:204:205),444974,0,aco/lotd
017,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_09,False,EnvA-RB-RVdG-4mCherry,(l:255:255:255),72678265,0,BORDER6
017,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_09,False,EnvA-RB-RVdG-4mCherry,(r:130:199:172),1946558,0,MOB_gr
017,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_09,False,EnvA-RB-RVdG-4mCherry,(r:130:199:173),374775,0,MOB_mi
017,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_09,False,EnvA-RB-RVdG-4mCherry,(r:130:199:174),2084775,0,MOB_gl
017,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_09,False,EnvA-RB-RVdG-4mCherry,(r:130:199:175),1796110,0,MOB_opl
017,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_09,False,EnvA-RB-RVdG-4mCherry,(r:130:199:176),357346,0,MOB_ipl
017,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_09,False,EnvA-RB-RVdG-4mCherry,(r:154:210:189),11474,0,border9
017,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_09,False,EnvA-RB-RVdG-4mCherry,(r:157:240:207),215794,0,AOB_gr
017,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_09,False,EnvA-RB-RVdG-4mCherry,(r:157:240:208),181694,0,AOB_mi
017,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_09,False,EnvA-RB-RVdG-4mCherry,(r:157:240:209),40465,0,AOB_gl
017,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_09,False,EnvA-RB-RVdG-4mCherry,(r:157:240:210),123957,0,AOB
017,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_09,False,EnvA-RB-RVdG-4mCherry,(r:170:170:170),92626,0,rc/sez
017,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_09,False,EnvA-RB-RVdG-4mCherry,(r:191:218:227),96,0,BORDER0
017,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_09,False,EnvA-RB-RVdG-4mCherry,(r:204:204:204),655363,0,onl
017,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_09,False,EnvA-RB-RVdG-4mCherry,(r:204:204:205),444974,0,aco/lotd
017,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_09,False,EnvA-RB-RVdG-4mCherry,(r:255:255:255),72678265,0,BORDER6
021,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_10,False,EnvA-RB-RVdG-4mCherry,(l:84:191:144),409899,0,AON_e
021,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_10,False,EnvA-RB-RVdG-4mCherry,(l:84:191:145),309683,0,AON_l
021,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_10,False,EnvA-RB-RVdG-4mCherry,(l:84:191:148),3,0,AON_m
021,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_10,False,EnvA-RB-RVdG-4mCherry,(l:84:191:149),336572,0,AON_1
021,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_10,False,EnvA-RB-RVdG-4mCherry,(l:130:199:172),1153640,0,MOB_gr
021,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_10,False,EnvA-RB-RVdG-4mCherry,(l:130:199:173),175807,0,MOB_mi
021,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_10,False,EnvA-RB-RVdG-4mCherry,(l:130:199:174),875053,0,MOB_gl
021,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_10,False,EnvA-RB-RVdG-4mCherry,(l:130:199:175),1050753,7,MOB_opl
021,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_10,False,EnvA-RB-RVdG-4mCherry,(l:130:199:176),167096,0,MOB_ipl
021,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_10,False,EnvA-RB-RVdG-4mCherry,(l:154:210:189),8494,0,border9
021,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_10,False,EnvA-RB-RVdG-4mCherry,(l:157:240:207),177405,0,AOB_gr
021,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_10,False,EnvA-RB-RVdG-4mCherry,(l:157:240:208),137688,0,AOB_mi
021,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_10,False,EnvA-RB-RVdG-4mCherry,(l:157:240:209),121804,0,AOB_gl
021,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_10,False,EnvA-RB-RVdG-4mCherry,(l:157:240:210),120659,0,AOB
021,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_10,False,EnvA-RB-RVdG-4mCherry,(l:170:170:170),73621,0,rc/sez
021,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_10,False,EnvA-RB-RVdG-4mCherry,(l:191:218:227),59703,0,BORDER0
021,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_10,False,EnvA-RB-RVdG-4mCherry,(l:204:204:204),452206,0,onl
021,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_10,False,EnvA-RB-RVdG-4mCherry,(l:204:204:205),620568,0,aco/lotd
021,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_10,False,EnvA-RB-RVdG-4mCherry,(l:204:204:208),67599,0,von
021,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_10,False,EnvA-RB-RVdG-4mCherry,(l:255:255:255),74686012,0,BORDER6
021,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_10,False,EnvA-RB-RVdG-4mCherry,(r:84:191:144),409899,0,AON_e
021,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_10,False,EnvA-RB-RVdG-4mCherry,(r:84:191:145),309683,0,AON_l
021,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_10,False,EnvA-RB-RVdG-4mCherry,(r:84:191:148),3,0,AON_m
021,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_10,False,EnvA-RB-RVdG-4mCherry,(r:84:191:149),336572,0,AON_1
021,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_10,False,EnvA-RB-RVdG-4mCherry,(r:130:199:172),1153640,0,MOB_gr
021,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_10,False,EnvA-RB-RVdG-4mCherry,(r:130:199:173),175807,0,MOB_mi
021,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_10,False,EnvA-RB-RVdG-4mCherry,(r:130:199:174),875053,0,MOB_gl
021,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_10,False,EnvA-RB-RVdG-4mCherry,(r:130:199:175),1050759,1,MOB_opl
021,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_10,False,EnvA-RB-RVdG-4mCherry,(r:130:199:176),167096,0,MOB_ipl
021,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_10,False,EnvA-RB-RVdG-4mCherry,(r:154:210:189),8494,0,border9
021,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_10,False,EnvA-RB-RVdG-4mCherry,(r:157:240:207),177405,0,AOB_gr
021,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_10,False,EnvA-RB-RVdG-4mCherry,(r:157:240:208),137688,0,AOB_mi
021,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_10,False,EnvA-RB-RVdG-4mCherry,(r:157:240:209),121804,0,AOB_gl
021,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_10,False,EnvA-RB-RVdG-4mCherry,(r:157:240:210),120659,0,AOB
021,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_10,False,EnvA-RB-RVdG-4mCherry,(r:170:170:170),73621,0,rc/sez
021,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_10,False,EnvA-RB-RVdG-4mCherry,(r:191:218:227),59703,0,BORDER0
021,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_10,False,EnvA-RB-RVdG-4mCherry,(r:204:204:204),452206,0,onl
021,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_10,False,EnvA-RB-RVdG-4mCherry,(r:204:204:205),620568,0,aco/lotd
021,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_10,False,EnvA-RB-RVdG-4mCherry,(r:204:204:208),67599,0,von
021,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_10,False,EnvA-RB-RVdG-4mCherry,(r:255:255:255),74686012,0,BORDER6
026,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_13,False,EnvA-RB-RVdG-4mCherry,(l:31:156:88),766288,0,MOs_5
026,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_13,False,EnvA-RB-RVdG-4mCherry,(l:31:156:89),1097269,0,MOs_2/3
026,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_13,False,EnvA-RB-RVdG-4mCherry,(l:31:156:90),890627,0,MOs_1
026,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_13,False,EnvA-RB-RVdG-4mCherry,(l:31:157:88),41970,0,MOp_5
026,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_13,False,EnvA-RB-RVdG-4mCherry,(l:31:157:89),153977,0,MOp_2/3
026,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_13,False,EnvA-RB-RVdG-4mCherry,(l:31:157:90),135271,0,MOp_1
026,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_13,False,EnvA-RB-RVdG-4mCherry,(l:33:152:100),61911,0,AId_5
026,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_13,False,EnvA-RB-RVdG-4mCherry,(l:33:152:101),224569,1,AId_2/3
026,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_13,False,EnvA-RB-RVdG-4mCherry,(l:33:152:102),208772,0,AId_1
026,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_13,False,EnvA-RB-RVdG-4mCherry,(l:36:136:92),131320,0,ORBm_5
026,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_13,False,EnvA-RB-RVdG-4mCherry,(l:36:136:93),195649,0,ORBm_2/3
026,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_13,False,EnvA-RB-RVdG-4mCherry,(l:36:136:96),180120,0,ORBm_1
026,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_13,False,EnvA-RB-RVdG-4mCherry,(l:36:137:92),136607,0,ORBvl_5
026,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_13,False,EnvA-RB-RVdG-4mCherry,(l:36:137:93),409033,0,ORBvl_2/3
026,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_13,False,EnvA-RB-RVdG-4mCherry,(l:36:137:94),456338,0,ORBvl_1
026,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_13,False,EnvA-RB-RVdG-4mCherry,(l:36:138:92),249771,1,ORBl_5
026,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_13,False,EnvA-RB-RVdG-4mCherry,(l:36:138:93),516743,0,ORBl_2/3
026,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_13,False,EnvA-RB-RVdG-4mCherry,(l:36:138:94),443973,0,ORBl_1
026,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_13,False,EnvA-RB-RVdG-4mCherry,(l:47:168:77),87837,0,PL_5
026,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_13,False,EnvA-RB-RVdG-4mCherry,(l:47:168:79),150039,0,PL_2/3
026,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_13,False,EnvA-RB-RVdG-4mCherry,(l:47:168:81),141006,0,PL_1
026,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_13,False,EnvA-RB-RVdG-4mCherry,(l:84:191:143),4216,0,AON
026,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_13,False,EnvA-RB-RVdG-4mCherry,(l:84:191:144),162311,0,AON_e
026,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_13,False,EnvA-RB-RVdG-4mCherry,(l:84:191:145),442757,0,AON_l
026,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_13,False,EnvA-RB-RVdG-4mCherry,(l:84:191:146),234454,0,AON_d
026,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_13,False,EnvA-RB-RVdG-4mCherry,(l:84:191:147),213288,1,AON_pv
026,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_13,False,EnvA-RB-RVdG-4mCherry,(l:84:191:148),159128,0,AON_m
026,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_13,False,EnvA-RB-RVdG-4mCherry,(l:84:191:149),1108429,0,AON_1
026,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_13,False,EnvA-RB-RVdG-4mCherry,(l:130:199:172),873884,0,MOB_gr
026,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_13,False,EnvA-RB-RVdG-4mCherry,(l:130:199:173),133734,1,MOB_mi
026,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_13,False,EnvA-RB-RVdG-4mCherry,(l:130:199:174),461329,0,MOB_gl
026,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_13,False,EnvA-RB-RVdG-4mCherry,(l:130:199:175),584918,0,MOB_opl
026,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_13,False,EnvA-RB-RVdG-4mCherry,(l:130:199:176),102089,0,MOB_ipl
026,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_13,False,EnvA-RB-RVdG-4mCherry,(l:154:210:189),290495,1,border9
026,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_13,False,EnvA-RB-RVdG-4mCherry,(l:170:170:170),51473,0,rc/sez
026,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_13,False,EnvA-RB-RVdG-4mCherry,(l:176:255:184),1053,0,BORDER1
026,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_13,False,EnvA-RB-RVdG-4mCherry,(l:191:218:227),236,0,BORDER0
026,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_13,False,EnvA-RB-RVdG-4mCherry,(l:204:204:206),478794,1,lot
026,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_13,False,EnvA-RB-RVdG-4mCherry,(l:204:204:207),178178,0,aco
026,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_13,False,EnvA-RB-RVdG-4mCherry,(l:255:255:255),68844410,0,BORDER6
026,ARA,1,SW180509-02A,3,2.5.4,MOp_5(SW180509-02A),Region,SW180509-02A,None,None,1_13,False,EnvA-RB-RVdG-4mCherry,(r:31:156:88),766287,1,MOs_5
